muhatap_kodu,odeme_bicimi,vadesi_gecmis,ort_tahsilat_gun
M4129318,Kredi Kartı,0.0,10.75
M4129318,BELIRTILMEMIS,0.0,29.5
M4124801,BELIRTILMEMIS,0.0,-1.0
M4124801,Kredi Kartı,0.0,0.0
M4125166,BELIRTILMEMIS,0.0,0.0
M4125166,BELIRTILMEMIS,0.0,0.0
M4125206,BELIRTILMEMIS,0.0,0.0
M4125277,BELIRTILMEMIS,0.0,0.0
M4125043,BELIRTILMEMIS,0.0,0.0
M4125043,Kredi Kartı,0.0,0.0
M4124894,BELIRTILMEMIS,0.0,0.0
M4129930,Kredi Kartı,0.0,0.0
M4125823,BELIRTILMEMIS,0.0,0.0
M4125823,Kredi Kartı,0.0,0.0
M4125823,BELIRTILMEMIS,0.0,0.0
M4126554,Kredi Kartı,0.0,0.0
M4126686,Kredi Kartı,0.0,0.0
M4126442,Kredi Kartı,0.0,0.0
M4126577,Peşin,0.0,1.0
M4129062,BELIRTILMEMIS,0.0,0.0
M4129062,BELIRTILMEMIS,0.0,0.0
M4129062,Kredi Kartı,0.0,0.0
M4128980,Kredi Kartı,0.0,0.0
M4128980,Havale,0.0,0.0
M4128980,BELIRTILMEMIS,0.0,0.5
M4128980,BELIRTILMEMIS,0.0,0.0
M4129054,Havale,0.0,0.0
M4129054,Kredi Kartı,0.0,0.0
M4128986,Kredi Kartı,0.0,0.0
M4128986,BELIRTILMEMIS,0.0,0.0
M4126723,Peşin,0.0,0.0
M4126821,Kredi Kartı,0.0,0.0
M4126189,BELIRTILMEMIS,0.0,0.0
M4126189,Peşin,0.0,0.0
M4126330,Peşin,0.0,0.0
M4126573,Kredi Kartı,0.0,0.0
M4126727,Peşin,0.0,0.0
M4126146,Peşin,0.0,0.0
M4126146,Kredi Kartı,0.0,0.0
M4126644,Peşin,0.0,0.0
M4126142,Peşin,0.0,0.0
M4126198,Kredi Kartı,0.0,0.0
M4126203,Kredi Kartı,0.0,0.0
M4126325,Peşin,0.0,0.0
M4126530,Kredi Kartı,0.0,0.0
M4126585,Kredi Kartı,0.0,0.0
M4126634,Peşin,0.0,0.0
M4126317,Kredi Kartı,0.0,-0.5
M4126317,Havale,0.0,0.0
M4126272,Kredi Kartı,0.0,0.0
M4126295,Kredi Kartı,0.0,0.0
M4126318,Kredi Kartı,0.0,0.0
M4126318,BELIRTILMEMIS,0.0,0.0
M4126318,Peşin,0.0,0.0
M4126545,Kredi Kartı,0.0,0.0
M4126729,Kredi Kartı,0.0,0.0
M4126149,Kredi Kartı,0.0,0.0
M4126204,Kredi Kartı,0.0,0.0
M4126365,Kredi Kartı,0.0,0.0
M4126429,Kredi Kartı,0.0,28.2
M4126429,BELIRTILMEMIS,0.0,103.0
M4126478,Kredi Kartı,0.0,0.0
M4126541,Kredi Kartı,0.0,0.0
M4126541,BELIRTILMEMIS,0.0,0.0
M4126798,BELIRTILMEMIS,0.0,0.0
M4126798,Kredi Kartı,0.0,0.0
M4126819,BELIRTILMEMIS,0.0,0.0
M4126819,Kredi Kartı,0.0,0.0
M4126796,Kredi Kartı,0.0,0.0
M4126709,Kredi Kartı,0.0,0.0
M4125363,BELIRTILMEMIS,0.0,0.0
M4126766,Kredi Kartı,0.0,0.0
M4125698,BELIRTILMEMIS,0.0,0.0
M4125653,Havale,0.0,0.0
M4125653,BELIRTILMEMIS,0.0,0.0
M4125653,Kredi Kartı,0.0,0.0
M4125660,BELIRTILMEMIS,0.0,0.0
M4126250,Kredi Kartı,0.0,0.0
M4126782,Kredi Kartı,0.0,0.0
M4126346,BELIRTILMEMIS,0.0,0.0
M4126346,Kredi Kartı,0.0,0.0
M4126747,Kredi Kartı,0.0,16.5
M4126747,BELIRTILMEMIS,0.0,24.33
M4126747,Havale,0.0,1.0
M4126242,BELIRTILMEMIS,0.0,0.0
M4126242,Kredi Kartı,0.0,0.0
M4126242,Peşin,0.0,0.0
M4126347,BELIRTILMEMIS,0.0,0.0
M4126347,Kredi Kartı,0.0,0.0
M4126842,Kredi Kartı,0.0,0.0
M4126842,Peşin,0.0,0.0
M4126864,Havale,0.0,0.0
M4126168,Kredi Kartı,0.0,0.0
M4125690,BELIRTILMEMIS,0.0,-9.0
M4125690,Kredi Kartı,0.0,0.0
M4125617,BELIRTILMEMIS,0.0,0.0
M4125557,BELIRTILMEMIS,0.0,0.0
M4125557,Peşin,0.0,0.0
M4125557,Kredi Kartı,0.0,0.0
M4126187,Kredi Kartı,0.0,0.0
M4126187,BELIRTILMEMIS,0.0,0.0
M4126667,Kredi Kartı,0.0,0.0
M4126893,Kredi Kartı,0.0,0.0
M4126703,Kredi Kartı,0.0,0.0
M4126703,BELIRTILMEMIS,0.0,0.0
M4125847,BELIRTILMEMIS,0.0,0.0
M4125920,BELIRTILMEMIS,0.0,0.0
M4125920,Kredi Kartı,0.0,0.0
M4125796,BELIRTILMEMIS,0.0,0.0
M4126007,Kredi Kartı,0.0,0.0
M4134296,Kredi Kartı,0.0,0.0
M4125868,BELIRTILMEMIS,0.0,44.8
M4125868,Havale,0.0,49.0
M4125850,Havale,0.0,0.0
M4125850,BELIRTILMEMIS,0.0,0.0
M4125744,BELIRTILMEMIS,0.0,0.0
M4125956,BELIRTILMEMIS,0.0,0.0
M4125973,Peşin,0.0,0.0
M4125913,Kredi Kartı,0.0,0.0
M4125913,BELIRTILMEMIS,0.0,4.75
M4125913,Havale,0.0,26.33
M4125764,BELIRTILMEMIS,0.0,0.0
M4125757,BELIRTILMEMIS,0.0,0.0
M4125757,Kredi Kartı,0.0,0.0
M4125304,BELIRTILMEMIS,0.0,0.0
M4125758,BELIRTILMEMIS,0.0,0.0
M4125758,Kredi Kartı,0.0,0.0
M4125862,BELIRTILMEMIS,0.0,0.0
M4125862,Kredi Kartı,0.0,0.0
M4125466,BELIRTILMEMIS,0.0,0.0
M4125466,Havale,0.0,2.0
M4125466,Kredi Kartı,0.0,0.0
M4125466,Peşin,0.0,0.0
M4134358,Havale,0.0,0.0
M4134358,Kredi Kartı,0.0,0.0
M4126186,BELIRTILMEMIS,0.0,0.0
M4126186,Kredi Kartı,0.0,0.0
M4126186,Peşin,0.0,0.0
M4126144,Kredi Kartı,0.0,0.0
M4126144,Peşin,0.0,0.0
M4126166,Kredi Kartı,0.0,0.0
M4126166,BELIRTILMEMIS,0.0,0.0
M4126166,Havale,0.0,67.0
M4126396,Kredi Kartı,0.0,0.0
M4133952,Kredi Kartı,0.0,0.0
M4134062,Havale,0.0,0.0
M4133647,Kredi Kartı,0.0,0.0
M4133647,Havale,0.0,-1.67
M4126014,Kredi Kartı,0.0,0.0
M4125895,BELIRTILMEMIS,0.0,0.0
M4125895,Kredi Kartı,0.0,0.0
M4125430,Kredi Kartı,0.0,0.0
M4125430,BELIRTILMEMIS,0.0,0.0
M4133738,Kredi Kartı,0.0,0.0
M4136095,Kredi Kartı,0.0,0.0
M4136181,Kredi Kartı,0.0,0.0
M4136055,Kredi Kartı,0.0,0.0
M4136121,Kredi Kartı,0.0,0.0
M4135996,Kredi Kartı,0.0,0.0
M4135910,Kredi Kartı,0.0,0.0
M4136038,Havale,0.0,0.0
M4136042,Kredi Kartı,0.0,0.0
M4136352,Havale,0.0,0.0
M4133743,Kredi Kartı,0.0,0.0
M4130411,Kredi Kartı,0.0,1.0
M4130742,Kredi Kartı,0.0,0.0
M4130236,Kredi Kartı,0.0,0.0
M4131230,Kredi Kartı,0.0,0.0
M4131238,Kredi Kartı,0.0,0.0
M4131476,BELIRTILMEMIS,0.0,0.0
M4131476,Kredi Kartı,0.0,0.0
M4131204,Kredi Kartı,0.0,-0.5
M4130967,Kredi Kartı,0.0,0.0
M4130981,BELIRTILMEMIS,0.0,0.0
M4130981,Kredi Kartı,0.0,0.0
M4130983,Kredi Kartı,0.0,0.0
M4131205,Kredi Kartı,0.0,0.0
M4131208,Kredi Kartı,0.0,0.0
M4131213,Kredi Kartı,0.0,0.0
M4131219,Kredi Kartı,0.0,0.0
M4131221,Kredi Kartı,0.0,0.0
M4131234,Kredi Kartı,0.0,0.0
M4131261,BELIRTILMEMIS,0.0,0.0
M4131275,BELIRTILMEMIS,0.0,0.0
M4130961,Kredi Kartı,0.0,0.0
M4131225,BELIRTILMEMIS,0.0,0.0
M4135574,Kredi Kartı,0.0,0.0
M4130973,Kredi Kartı,0.0,0.0
M4131298,Kredi Kartı,0.0,-1.0
M4131220,Kredi Kartı,0.0,0.0
M4131299,Kredi Kartı,0.0,0.0
M4135676,Kredi Kartı,0.0,-9.5
M4130960,Kredi Kartı,0.0,0.0
M4131181,Kredi Kartı,0.0,0.0
M4131240,Kredi Kartı,0.0,0.0
M4131240,BELIRTILMEMIS,0.0,0.0
M4130977,BELIRTILMEMIS,0.0,0.0
M4130977,Kredi Kartı,0.0,0.0
M4131128,Kredi Kartı,0.0,0.0
M4131128,Havale,0.0,0.0
M4135638,Havale,0.0,0.0
M4130951,Kredi Kartı,0.0,0.0
M4130953,Kredi Kartı,0.0,0.0
M4130954,Kredi Kartı,0.0,0.0
M4131317,Havale,0.0,0.0
M4131317,Kredi Kartı,0.0,0.0
M4130931,Kredi Kartı,0.0,-0.6
M4131257,Kredi Kartı,0.0,0.0
M4131001,Havale,0.0,0.0
M4131001,Kredi Kartı,0.0,0.0
M4131164,Kredi Kartı,0.0,0.0
M4131002,Kredi Kartı,0.0,0.0
M4131002,BELIRTILMEMIS,0.0,0.0
M4130703,Kredi Kartı,0.0,-0.25
M4130223,Kredi Kartı,0.0,0.0
M4130223,BELIRTILMEMIS,0.0,0.0
M4130222,Kredi Kartı,0.0,0.0
M4130274,BELIRTILMEMIS,0.0,1.0
M4130323,Kredi Kartı,0.0,0.0
M4130352,Kredi Kartı,0.0,0.0
M4130369,Kredi Kartı,0.0,0.0
M4130401,Kredi Kartı,0.0,0.0
M4130494,Kredi Kartı,0.0,0.0
M4130517,Kredi Kartı,0.0,0.0
M4130727,Kredi Kartı,0.0,0.0
M4130731,Kredi Kartı,0.0,0.0
M4130732,Kredi Kartı,0.0,0.0
M4130758,Kredi Kartı,0.0,0.0
M4130764,Kredi Kartı,0.0,0.0
M4130769,Kredi Kartı,0.0,0.0
M4130780,BELIRTILMEMIS,0.0,0.0
M4130785,BELIRTILMEMIS,0.0,0.0
M4130793,BELIRTILMEMIS,0.0,0.0
M4130797,Kredi Kartı,0.0,0.0
M4130823,BELIRTILMEMIS,0.0,0.0
M4131042,Kredi Kartı,0.0,0.0
M4131051,Kredi Kartı,0.0,0.0
M4131330,Kredi Kartı,0.0,0.0
M4131344,Kredi Kartı,0.0,0.0
M4131356,Kredi Kartı,0.0,0.0
M4131372,Kredi Kartı,0.0,0.0
M4131420,Kredi Kartı,0.0,0.0
M4131484,BELIRTILMEMIS,0.0,0.0
M4131489,Kredi Kartı,0.0,0.0
M4131550,Kredi Kartı,0.0,0.0
M4131591,Kredi Kartı,0.0,0.0
M4131625,Kredi Kartı,0.0,0.0
M4131635,Kredi Kartı,0.0,0.0
M4131637,Kredi Kartı,0.0,0.0
M4131639,Kredi Kartı,0.0,0.0
M4131679,Kredi Kartı,0.0,0.0
M4131699,Kredi Kartı,0.0,0.0
M4131719,Kredi Kartı,0.0,0.0
M4131722,BELIRTILMEMIS,0.0,0.0
M4130244,Kredi Kartı,0.0,0.0
M4130360,Kredi Kartı,0.0,0.0
M4130388,Kredi Kartı,0.0,0.0
M4130416,Kredi Kartı,0.0,0.0
M4130425,Kredi Kartı,0.0,0.0
M4130449,Kredi Kartı,0.0,0.0
M4130481,BELIRTILMEMIS,0.0,-3.5
M4130806,Kredi Kartı,0.0,0.0
M4131369,Kredi Kartı,0.0,0.0
M4131381,BELIRTILMEMIS,0.0,0.0
M4131498,Kredi Kartı,0.0,0.0
M4131574,Kredi Kartı,0.0,0.0
M4131643,Kredi Kartı,0.0,0.0
M4131661,Kredi Kartı,0.0,0.0
M4131661,BELIRTILMEMIS,0.0,0.0
M4131694,Kredi Kartı,0.0,0.0
M4131505,Kredi Kartı,0.0,0.0
M4130498,Kredi Kartı,0.0,-0.4
M4138431,Havale,0.0,0.0
M4137846,Kredi Kartı,0.0,0.0
M4137794,Kredi Kartı,0.0,0.0
M4136774,Kredi Kartı,0.0,0.0
M4137214,Kredi Kartı,0.0,0.0
M4137364,Kredi Kartı,0.0,0.0
M4137803,Kredi Kartı,0.0,0.0
M4137906,Kredi Kartı,0.0,0.0
M4138187,Kredi Kartı,0.0,0.0
M4138426,Kredi Kartı,0.0,0.0
M4138593,Kredi Kartı,0.0,0.5
M4138617,Havale,0.0,0.0
M4137011,Kredi Kartı,0.0,0.0
M4137035,Havale,0.0,0.0
M4136927,Kredi Kartı,0.0,0.0
M4136583,BELIRTILMEMIS,0.0,0.0
M4136857,Kredi Kartı,0.0,0.0
M4136920,Kredi Kartı,0.0,0.0
M4136940,Kredi Kartı,0.0,0.0
M4136996,Kredi Kartı,0.0,0.0
M4137192,Kredi Kartı,0.0,0.0
M4137474,Kredi Kartı,0.0,0.0
M4138050,Kredi Kartı,0.0,0.0
M4137928,Kredi Kartı,0.0,0.0
M4137115,Kredi Kartı,0.0,0.0
M4136556,Havale,0.0,0.0
M4136832,Kredi Kartı,0.0,0.0
M4136867,Kredi Kartı,0.0,0.0
M4136873,Kredi Kartı,0.0,0.0
M4136899,Kredi Kartı,0.0,0.0
M4136923,Kredi Kartı,0.0,0.0
M4137044,Kredi Kartı,0.0,0.0
M4137048,Kredi Kartı,0.0,0.0
M4136879,Kredi Kartı,0.0,0.0
M4137206,Kredi Kartı,0.0,0.0
M4137253,Kredi Kartı,0.0,0.0
M4137315,Kredi Kartı,0.0,0.0
M4137331,Kredi Kartı,0.0,0.0
M4137359,Kredi Kartı,0.0,0.0
M4137418,Kredi Kartı,0.0,0.0
M4137519,Kredi Kartı,0.0,0.0
M4138009,Kredi Kartı,0.0,0.0
M4138066,Kredi Kartı,0.0,0.0
M4137994,Havale,0.0,0.0
M4138157,Havale,0.0,0.0
M4138325,Kredi Kartı,0.0,0.0
M4138627,Kredi Kartı,0.0,-2.0
M4138679,Kredi Kartı,0.0,0.0
M3404142,BELIRTILMEMIS,0.0,0.0
M4138656,Kredi Kartı,0.0,0.0
M4136952,Kredi Kartı,0.0,0.0
M4139415,Kredi Kartı,0.0,0.0
M4139438,Kredi Kartı,0.0,0.0
M4136582,Havale,0.0,0.0
M4136881,Havale,0.0,0.0
M4136881,Kredi Kartı,0.0,0.0
M4139992,Kredi Kartı,0.0,0.0
M4137518,Kredi Kartı,0.0,0.0
M4137518,BELIRTILMEMIS,0.0,0.0
M4137185,Kredi Kartı,0.0,0.0
M4137182,Kredi Kartı,0.0,0.0
M4137182,Havale,0.0,0.5
M4136798,Kredi Kartı,0.0,0.0
M4136798,BELIRTILMEMIS,0.0,0.0
M4138042,BELIRTILMEMIS,0.0,0.0
M4138042,Kredi Kartı,0.0,0.0
M4137142,Kredi Kartı,0.0,0.0
M4137142,BELIRTILMEMIS,0.0,0.0
M4136715,Havale,0.0,0.0
M4142070,Kredi Kartı,0.0,0.0
M4142137,Havale,0.0,0.0
M4142688,Kredi Kartı,0.0,0.0
M4136667,BELIRTILMEMIS,0.0,1.5
M4136667,Kredi Kartı,0.0,0.0
M4137346,Kredi Kartı,0.0,0.0
M4138476,Kredi Kartı,0.0,0.0
M4142860,Kredi Kartı,0.0,-1.0
M4143014,Kredi Kartı,0.0,0.0
M4143209,Kredi Kartı,0.0,0.0
M4143347,Kredi Kartı,0.0,0.0
M4143433,Kredi Kartı,0.0,0.0
M4143438,Kredi Kartı,0.0,0.67
M4143466,Kredi Kartı,0.0,-1.0
M4143472,Kredi Kartı,0.0,0.0
M4143478,Kredi Kartı,0.0,0.0
M4138286,Kredi Kartı,0.0,10.33
M4143537,Kredi Kartı,0.0,0.0
M4143610,Kredi Kartı,0.0,0.0
M4143542,Kredi Kartı,0.0,0.0
M4143675,Kredi Kartı,0.0,0.0
M4143674,Kredi Kartı,0.0,0.0
M4143698,Kredi Kartı,0.0,0.0
M4143703,BELIRTILMEMIS,0.0,0.0
M4143913,Kredi Kartı,0.0,0.0
M4144125,Kredi Kartı,0.0,0.0
M4144459,Kredi Kartı,0.0,0.0
M4144538,Kredi Kartı,0.0,0.0
M4144591,Kredi Kartı,0.0,0.0
M4144592,Kredi Kartı,0.0,0.0
M4144689,Kredi Kartı,0.0,0.0
M4139383,Kredi Kartı,0.0,0.0
M4144739,Kredi Kartı,0.0,0.0
M4144762,Kredi Kartı,0.0,0.0
M4139667,Kredi Kartı,0.0,0.0
M4144239,Kredi Kartı,0.0,0.0
M4142655,Havale,0.0,0.0
M4142655,Kredi Kartı,0.0,0.0
M4145346,Kredi Kartı,0.0,0.0
M7900008,Kredi Kartı,0.0,0.0
M7900008,BELIRTILMEMIS,0.0,0.0
M4145544,Kredi Kartı,0.0,0.0
M4145606,Kredi Kartı,0.0,0.0
M4143490,Kredi Kartı,0.0,0.0
M4136974,Kredi Kartı,0.0,0.0
M4145643,Kredi Kartı,0.0,0.0
M4145765,Kredi Kartı,0.0,0.0
M4146143,Kredi Kartı,0.0,0.0
M4145812,Peşin,0.0,0.0
M4146318,Kredi Kartı,0.0,0.0
M4146348,Kredi Kartı,0.0,0.0
M4146365,Kredi Kartı,0.0,0.0
M4137564,Kredi Kartı,0.0,0.0
M4143583,Kredi Kartı,0.0,0.0
M4146761,Kredi Kartı,0.0,0.0
M4146800,Kredi Kartı,0.0,0.0
M4143400,Kredi Kartı,0.0,0.0
M4147013,Kredi Kartı,0.0,0.0
M4136897,Kredi Kartı,0.0,0.0
M4136897,Havale,0.0,0.0
M4139655,Havale,0.0,0.0
M4139655,Kredi Kartı,0.0,0.0
M4147188,Kredi Kartı,0.0,0.0
M4147267,Kredi Kartı,0.0,0.0
M4137257,Kredi Kartı,0.0,0.0
M4143499,Kredi Kartı,0.0,0.0
M4143144,BELIRTILMEMIS,0.0,0.0
M4143144,Kredi Kartı,0.0,0.0
M4147445,Havale,0.0,0.0
M4147445,Kredi Kartı,0.0,0.0
M4140078,Kredi Kartı,0.0,0.0
M4147595,Kredi Kartı,0.0,0.0
M4146728,Kredi Kartı,0.0,0.0
M4144556,Havale,0.0,0.0
M4144556,Kredi Kartı,0.0,0.0
M4138017,Kredi Kartı,0.0,0.0
M4148064,Kredi Kartı,0.0,-1.0
M4140020,Kredi Kartı,0.0,0.0
M4140020,Havale,0.0,0.0
M4140020,BELIRTILMEMIS,0.0,0.0
M4144199,Kredi Kartı,0.0,0.0
M4138146,Kredi Kartı,0.0,-3.0
M4138071,Kredi Kartı,0.0,0.0
M4200121,Kredi Kartı,0.0,18.25
M4200121,Havale,0.01,122.0
M4136838,BELIRTILMEMIS,0.0,0.0
M4143437,Kredi Kartı,0.0,0.0
M4143726,Kredi Kartı,0.0,0.0
M4136902,Kredi Kartı,0.0,0.0
M4136902,BELIRTILMEMIS,0.0,0.0
M4146536,Kredi Kartı,0.0,0.0
M4143673,Kredi Kartı,0.0,0.0
M4138088,Kredi Kartı,0.0,0.0
M4144894,Kredi Kartı,0.0,0.0
M4138093,Kredi Kartı,0.0,0.0
M4148745,Kredi Kartı,0.0,0.0
M4142765,Kredi Kartı,0.0,0.0
M4127813,BELIRTILMEMIS,0.0,0.0
M4127813,BELIRTILMEMIS,0.0,0.0
M4127813,Havale,0.0,15.71
M4127813,Kredi Kartı,0.0,71.24
M4132230,BELIRTILMEMIS,0.0,-0.03
M4132230,Havale,0.0,2.88
M4132230,Kredi Kartı,0.0,-1.0
M4121724,BELIRTILMEMIS,0.0,0.75
M4121724,Havale,0.0,0.0
M4121724,Kredi Kartı,0.0,0.0
M4122308,BELIRTILMEMIS,0.0,0.0
M4132536,Kredi Kartı,0.0,0.0
M4131485,Kredi Kartı,0.0,0.0
M4131608,Kredi Kartı,0.0,0.0
M4131629,Kredi Kartı,0.0,0.0
M4131653,Kredi Kartı,0.0,0.0
M4131040,Kredi Kartı,0.0,0.0
M4131073,Kredi Kartı,0.0,0.0
M4131082,Kredi Kartı,0.0,0.0
M4131093,Kredi Kartı,0.0,0.0
M4131373,Kredi Kartı,0.0,0.0
M4131382,Kredi Kartı,0.0,0.0
M4131392,Kredi Kartı,0.0,0.0
M4131432,Kredi Kartı,0.0,0.0
M4131441,Kredi Kartı,0.0,0.0
M4131451,Kredi Kartı,0.0,0.0
M4131455,Kredi Kartı,0.0,0.0
M4131583,Kredi Kartı,0.0,0.0
M4131597,Kredi Kartı,0.0,0.0
M4131626,BELIRTILMEMIS,0.0,0.0
M4131626,Kredi Kartı,0.0,0.0
M4131640,Kredi Kartı,0.0,0.0
M4131043,Kredi Kartı,0.0,0.0
M4131055,Kredi Kartı,0.0,0.0
M4131623,Kredi Kartı,0.0,0.0
M4131624,Kredi Kartı,0.0,0.0
M4131641,Kredi Kartı,0.0,0.0
M4130247,Kredi Kartı,0.0,0.0
M4130255,Kredi Kartı,0.0,0.0
M4131030,Kredi Kartı,0.0,0.0
M4131038,Kredi Kartı,0.0,0.0
M4131071,Kredi Kartı,0.0,0.0
M4131085,Kredi Kartı,0.0,0.0
M4131357,BELIRTILMEMIS,0.0,0.0
M4131377,Kredi Kartı,0.0,0.0
M4131477,BELIRTILMEMIS,0.0,-1.0
M4131488,Kredi Kartı,0.0,0.0
M4131557,Kredi Kartı,0.0,0.0
M4131566,Kredi Kartı,0.0,0.0
M4131580,Kredi Kartı,0.0,-1.0
M4131599,Kredi Kartı,0.0,0.0
M4131619,Kredi Kartı,0.0,0.0
M4131630,BELIRTILMEMIS,0.0,0.0
M4131636,Kredi Kartı,0.0,0.0
M4131655,Kredi Kartı,0.0,0.0
M4131389,Kredi Kartı,0.0,0.0
M4130256,Kredi Kartı,0.0,0.0
M4130178,Kredi Kartı,0.0,0.0
M4130215,Kredi Kartı,0.0,0.0
M4130217,Kredi Kartı,0.0,0.0
M4130262,Kredi Kartı,0.0,0.0
M4130382,Kredi Kartı,0.0,0.0
M4130459,Kredi Kartı,0.0,0.0
M4130792,Kredi Kartı,0.0,0.0
M4131520,Kredi Kartı,0.0,0.0
M4131702,Kredi Kartı,0.0,0.0
M4130268,Kredi Kartı,0.0,0.0
M4130506,Kredi Kartı,0.0,0.0
M4130327,Kredi Kartı,0.0,0.0
M4130123,Kredi Kartı,0.0,0.0
M4130146,Kredi Kartı,0.0,0.0
M4130183,Kredi Kartı,0.0,0.0
M4130185,Havale,0.0,0.0
M4130208,Kredi Kartı,0.0,0.0
M4130224,Kredi Kartı,0.0,0.0
M4130328,Kredi Kartı,0.0,0.0
M4130461,Havale,0.0,0.0
M4130469,Havale,0.0,0.0
M4130518,Kredi Kartı,0.0,0.0
M4131517,Kredi Kartı,0.0,-4.0
M4131522,Kredi Kartı,0.0,0.0
M4131665,Kredi Kartı,0.0,-1.0
M4131674,Kredi Kartı,0.0,0.0
M4131077,Kredi Kartı,0.0,0.0
M4131535,Kredi Kartı,0.0,-0.5
M4130166,Kredi Kartı,0.0,0.0
M4130281,Havale,0.0,0.0
M4130281,Kredi Kartı,0.0,0.0
M4130385,Kredi Kartı,0.0,0.0
M4131675,Kredi Kartı,0.0,0.0
M4130490,Kredi Kartı,0.0,0.0
M4130490,BELIRTILMEMIS,0.0,0.0
M4131416,Kredi Kartı,0.0,-0.25
M4131610,BELIRTILMEMIS,0.0,-1.0
M4131610,Kredi Kartı,0.0,0.0
M4131480,Kredi Kartı,0.0,-0.83
M4131397,Kredi Kartı,0.0,0.0
M4131397,Havale,0.0,0.0
M4131361,Kredi Kartı,0.0,0.0
M4131483,Kredi Kartı,0.0,0.0
M4131483,BELIRTILMEMIS,0.0,0.0
M4130798,Kredi Kartı,0.0,0.0
M4131664,BELIRTILMEMIS,0.0,0.0
M4131664,Kredi Kartı,0.0,0.0
M4131547,Kredi Kartı,0.0,0.0
M4131070,Kredi Kartı,0.0,0.0
M4131546,Kredi Kartı,0.0,0.0
M4130314,Kredi Kartı,0.0,0.0
M4131032,Havale,0.0,0.0
M4131032,Kredi Kartı,0.0,0.0
M4131540,Kredi Kartı,0.0,0.0
M4130157,Kredi Kartı,0.0,0.0
M4131578,Kredi Kartı,0.0,0.0
M4131437,Kredi Kartı,0.0,0.0
M4130317,Kredi Kartı,0.0,-0.25
M4130392,Kredi Kartı,0.0,0.0
M4131538,Kredi Kartı,0.0,0.0
M4131450,Kredi Kartı,0.0,0.0
M4131075,Kredi Kartı,0.0,0.0
M4130278,Kredi Kartı,0.0,-1.5
M4130278,Havale,0.0,0.0
M4131707,Kredi Kartı,0.0,0.0
M4130176,Kredi Kartı,0.0,0.0
M4131079,BELIRTILMEMIS,0.0,0.0
M4131079,Kredi Kartı,0.0,0.0
M4130510,Kredi Kartı,0.0,-1.0
M4131336,Kredi Kartı,0.0,0.0
M4131050,Kredi Kartı,0.0,0.0
M4131050,Havale,0.0,14.33
M4130790,BELIRTILMEMIS,0.0,0.0
M4130790,Kredi Kartı,0.0,0.0
M4130790,Peşin,0.0,0.0
M4130144,Kredi Kartı,0.0,-0.25
M4131560,Kredi Kartı,0.0,0.0
M4131031,Kredi Kartı,0.0,0.57
M4131031,BELIRTILMEMIS,0.0,0.0
M4131097,Kredi Kartı,0.0,0.0
M4131086,Kredi Kartı,0.0,0.0
M4131334,Kredi Kartı,0.0,0.0
M4131334,BELIRTILMEMIS,0.0,0.0
M4130248,Kredi Kartı,0.0,0.0
M4131210,Kredi Kartı,0.0,4.18
M4131210,BELIRTILMEMIS,0.0,0.0
M4131138,Kredi Kartı,0.0,0.0
M4131006,Kredi Kartı,0.0,25.89
M4131278,Kredi Kartı,0.0,0.0
M4131278,Havale,0.0,0.0
M4133060,Havale,0.0,0.0
M4133060,Kredi Kartı,0.0,0.17
M4132304,Kredi Kartı,0.0,-1.5
M4132771,Kredi Kartı,0.0,0.0
M4132690,Kredi Kartı,0.0,-1.0
M4132794,Havale,0.0,0.0
M4132951,Kredi Kartı,0.0,0.0
M4132583,Kredi Kartı,0.0,-1.0
M4132673,BELIRTILMEMIS,0.0,5.0
M4132718,Kredi Kartı,0.0,0.0
M4132769,Kredi Kartı,0.0,0.0
M4132797,Kredi Kartı,0.0,0.0
M4132879,Kredi Kartı,0.0,-4.0
M4132941,Kredi Kartı,0.0,0.0
M4132770,Kredi Kartı,0.0,0.0
M4132953,Kredi Kartı,0.0,0.0
M4132621,Kredi Kartı,0.0,0.0
M4132872,Kredi Kartı,0.0,0.0
M4132634,Kredi Kartı,0.0,0.0
M4132687,Kredi Kartı,0.0,0.0
M4132572,Kredi Kartı,0.0,0.0
M4132720,Kredi Kartı,0.0,0.0
M4132724,Kredi Kartı,0.0,0.0
M4132767,Kredi Kartı,0.0,0.0
M4132775,Kredi Kartı,0.0,0.0
M4132775,Havale,0.0,0.0
M4132631,Kredi Kartı,0.0,0.0
M4132674,Kredi Kartı,0.0,0.0
M4132768,Kredi Kartı,0.0,0.0
M4132841,Kredi Kartı,0.0,0.0
M4132869,Kredi Kartı,0.0,0.0
M4132938,Kredi Kartı,0.0,0.0
M4132688,Kredi Kartı,0.0,0.0
M4132924,Kredi Kartı,0.0,0.0
M4132931,Kredi Kartı,0.0,0.0
M4130903,Kredi Kartı,0.0,0.0
M4132575,Havale,0.0,0.0
M4132788,Kredi Kartı,0.0,0.0
M4130922,Havale,0.0,0.0
M4132535,Kredi Kartı,0.0,0.0
M4133329,Kredi Kartı,0.0,0.0
M4132623,Kredi Kartı,0.0,0.0
M4132554,Kredi Kartı,0.0,0.0
M4132607,Kredi Kartı,0.0,0.0
M4132743,Kredi Kartı,0.0,0.0
M4132808,Kredi Kartı,0.0,0.0
M4132780,Kredi Kartı,0.0,0.0
M4132835,BELIRTILMEMIS,0.0,5.0
M4132562,BELIRTILMEMIS,0.0,0.0
